STATE,WHSE,DATE,SUPPLIER,BLOCK,BLOCK LOC,TRK,WT,SKS,MC,GRIT,ASTM,JIS,VM,ASH,FC,REMARKS,PHP/KG,PHP TTL,MC WTD,GRIT WTD,ASTM WTD,JIS WTD,VM WTD,ASH WTD,FC WTD,CLEAN_BLOCK
CLOSED,WHSE D,45871,Namoc,AUG-25-TNK1,D-3C,CBJ3567,29080,793,11.27,4.15,0.552,0.572,10.44,4.75,84.81,,44,1279520,327731.6,120682,16052.16,16633.76,303595.2,138130,2466274.8,AUG-25-TNK1
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45874,Paquibot,JULY-25-BLK11,A-19A,KCA 378,17755,453,11.6,2.6,0.575,0.595,12.44,3.14,84.42,PILED IN JULY BOCK 11,42.75,759026.25,205958,46163,10209.125,10564.225,220872.2,55750.7,1498877.1,JULY-25-BLK11
,WHSE C,45874,Ornales,JULY-25-BLK9,C-11B,LFF 835,10115,323,8.74,3.4,0.581,0.601,13.58,3.68,82.74,PILED IN JULY BOCK 9,42.5,429887.5,88405.1,34391,5876.815,6079.115,137361.7,37223.2,836915.1,JULY-25-BLK9
,WHSE C,45874,Mercado / Ornales,JULY-25-BLK9,C-11B,T138003,12130,326,9.34,2.94,0.575,0.595,11.4,2.77,85.83,PILED IN JULY BOCK 9,42.5,515525,113294.2,35662.2,6974.75,7217.35,138282,33600.1,1041117.9,JULY-25-BLK9
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45875,Paquibot,JULY-25-BLK13,A-17B,AAV 6111,18780,417,11.74,2.6,0.571,0.591,12.44,3.65,83.91,PILED IN JULY BOCK 13,42.75,802845,220477.2,48828,10723.38,11098.98,233623.2,68547,1575829.8,JULY-25-BLK13
CLOSED,WHSE A,45875,Baraquel/Paquibot ,JULY-25-BLK13,A-17B,RKK 449,4950,127,11.94,2.47,0.575,0.595,11.93,4.09,83.98,PILED IN JULY BOCK 13,43.25,214087.5,59103,12226.5,2846.25,2945.25,59053.5,20245.5,415701,JULY-25-BLK13
CLOSED,WHSE D,45875,Namoc,AUG-25-TNK2,D-4D,CCN 6007,30425,785,10.94,3.8,0.549,0.569,10.17,5.67,84.16,"CCN 6007 net kilos of 30,630 - .67%(AS) = 30,425",46,1399550,332849.5,115615,16703.325,17311.825,309422.25,172509.75,2560568,AUG-25-TNK2
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45876,Paquibot,AUG-25-BLK1,A-17A,KCA 378,16580,443,11.54,2.87,0.578,0.598,12.42,3.09,84.49,,43.75,725375,191333.2,47584.6,9583.24,9914.84,205923.6,51232.2,1400844.2,AUG-25-BLK1
,WHSE C,45876,Ornales,AUG-25-BLK2,C-12A,LFF 835,11085,265,9.34,3.34,0.585,0.605,13.76,3.64,82.6,,43.5,482197.5,103533.9,37023.9,6484.725,6706.425,152529.6,40349.4,915621,AUG-25-BLK2
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE D,45877,Tag-at,AUG-25-BLK3,D-7C,AAV 6111,18255,468,11.4,3.6,0.568,0.588,13.64,3.16,83.2,,43.25,789528.75,208107,65718,10368.84,10733.94,248998.2,57685.8,1518816,AUG-25-BLK3
,WHSE C,45877,Ornales,AUG-25-BLK2,C-12A,LFF 835,10940,352,9.07,3.4,0.581,0.601,13.44,3.27,83.29,,43.5,475890,99225.8,37196,6356.14,6574.94,147033.6,35773.8,911192.6,AUG-25-BLK2
,WHSE C,45877,Mercado / Ornales,AUG-25-BLK2,C-12A,T138003,10560,285,10.27,3.8,0.585,0.605,12.25,2.94,84.81,,43.5,459360,108451.2,40128,6177.6,6388.8,129360,31046.4,895593.6,AUG-25-BLK2
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE D,45880,Tag-at,AUG-25-BLK3,D-7C,KCA 378,15520,445,11.2,3.47,0.575,0.595,13.64,3.09,83.27,,43.25,671240,173824,53854.4,8924,9234.4,211692.8,47956.8,1292350.4,AUG-25-BLK3
,WHSE C,45880,Ornales,AUG-25-BLK2,C-12A,LFF 835,10875,297,9.8,3.6,0.581,0.601,12.46,2.87,84.67,,43.5,473062.5,106575,39150,6318.375,6535.875,135502.5,31211.25,920786.25,AUG-25-BLK2
CLOSED,WHSE D,45880,Nazareno,JULY-25-BLK8,D-12D,RKX 173,13935,375,11.87,2.2,0.568,0.588,12.24,4.28,83.48,PILED IN JULY BOCK 8,43,599205,165408.45,30657,7915.08,8193.78,170564.4,59641.8,1163293.8,JULY-25-BLK8
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE C,45881,Mercado / Ornales,AUG-25-BLK4,C-12B,T138003,14345,412,9.74,2.87,0.578,0.598,12.39,2.88,84.73,,43.5,624007.5,139720.3,41170.15,8291.41,8578.31,177734.55,41313.6,1215451.85,AUG-25-BLK4
CLOSED,FEED,45881,Paquibot,AUG-25-FEED1,,MAN 3625,18725,494,11.2,2.74,0.575,0.595,13.44,3.46,83.1,USED,44.25,828581.25,209720,51306.5,10766.875,11141.375,251664,64788.5,1556047.5,AUG-25-FEED1
,WHSE C,45881,Ornales,AUG-25-BLK2,C-12A,LFF 835,9885,385,9.34,3.47,0.585,0.605,13.59,3.29,83.12,,43.5,429997.5,92325.9,34300.95,5782.725,5980.425,134337.15,32521.65,821641.2,AUG-25-BLK2
,WHSE C,45881,Ornales,AUG-25-BLK4,C-12B,NEM 4608,20830,582,9.4,3.6,0.581,0.601,11.39,4.79,83.82,,43.5,906105,195802,74988,12102.23,12518.83,237253.7,99775.7,1745970.6,AUG-25-BLK4
CLOSED,WHSE D,45881,Namoc,AUG-25-TNK1,D-3C,CCN 6007,30830,789,12.74,3.8,0.552,0.572,10.89,4.94,84.17,,46,1418180,392774.2,117154,17018.16,17634.76,335738.7,152300.2,2594961.1,AUG-25-TNK1
CLOSED,WHSE D,45881,Namoc,AUG-25-TNK3,D-5C,RJT 342,24615,650,11.6,3.74,0.543,0.563,11.07,13.77,75.16,,46,1132290,285534,92060.1,13365.945,13858.245,272488.05,338948.55,1850063.4,AUG-25-TNK3
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45882,Paquibot,AUG-25-BLK1,A-17A,AAV 6111,16885,419,11.54,2.74,0.575,0.595,12.25,2.98,84.77,,43.75,738718.75,194852.9,46264.9,9708.875,10046.575,206841.25,50317.3,1431341.45,AUG-25-BLK1
CLOSED,WHSE D,45882,Tanilon,JULY-25-BLK8,D-12D,MAR2499,4545,108,11.87,2.8,0.585,0.605,13.44,4.28,82.28,PILED IN JULY BOCK 8,40,181800,53949.15,12726,2658.825,2749.725,61084.8,19452.6,373962.6,JULY-25-BLK8
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE D,45883,Llanto,JULY-25-BLK8,D-12D,RGY 775,9175,236,11.67,2.8,0.571,0.591,13.44,3.19,83.37,PILED IN JULY BOCK 8,43,394525,107072.25,25690,5238.925,5422.425,123312,29268.25,764919.75,JULY-25-BLK8
CLOSED,FEED,45883,Paquibot,AUG-25-FEED2,,MAN 3625,22466,459,13.41,2.74,0.568,0.588,12.39,3.83,83.78,"MAN3625 net kilos of 22,725 - 1.14%(MC) = 22,466",44.25,994120.5,301269.06,61556.84,12760.688,13210.008,278353.74,86044.78,1882201.48,AUG-25-FEED2
CLOSED,WHSE D,45883,Tag-at,AUG-25-BLK3,D-7C,KCA 378,15365,416,11.07,3.6,0.565,0.585,13.78,2.76,83.46,,43.25,664536.25,170090.55,55314,8681.225,8988.525,211729.7,42407.4,1282362.9,AUG-25-BLK3
CLOSED,WHSE D,45883,Suarez ,JULY-25-BLK12,D-15D,JAH 5110,2770,70,10.94,2.94,0.578,0.598,14.44,2.66,82.9,PILED IN JULY BOCK 12,40,110800,30303.8,8143.8,1601.06,1656.46,39998.8,7368.2,229633,JULY-25-BLK12
,WHSE C,45883,Ornales,AUG-25-BLK5,C-13A,LFF 835,10750,343,10.87,3.54,0.578,0.598,12.56,3.78,83.66,,43.5,467625,116852.5,38055,6213.5,6428.5,135020,40635,899345,AUG-25-BLK5
,WHSE C,45883,Ornales,AUG-25-BLK5,C-13A,NEM 4608,20745,706,9.27,3.6,0.578,0.598,12.4,3.78,83.82,,43.5,902407.5,192306.15,74682,11990.61,12405.51,257238,78416.1,1738845.9,AUG-25-BLK5
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45884,Paquibot,AUG-25-BLK1,A-17A,AAV 6111,18350,417,11.8,2.94,0.568,0.588,13.24,3.59,83.17,,43.75,802812.5,216530,53949,10422.8,10789.8,242954,65876.5,1526169.5,AUG-25-BLK1
CLOSED,WHSE D,45884,Namoc,AUG-25-TNK3,D-5C,RFM 922,23380,598,9.2,3.74,0.546,0.566,9.67,9.6,80.73,,46,1075480,215096,87441.2,12765.48,13233.08,226084.6,224448,1887467.4,AUG-25-TNK3
CLOSED,WHSE D,45884,Namoc,AUG-25-TNK2,D-4D,RJY 331,19740,620,10.74,3.94,0.562,0.582,11.74,3.84,84.42,,46,908040,212007.6,77775.6,11093.88,11488.68,231747.6,75801.6,1666450.8,AUG-25-TNK2
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45887,Paquibot,AUG-25-BLK7,A-18A,MAN 3625,19385,532,11.67,2.74,0.575,0.595,12.39,3.89,83.72,,44.25,857786.25,226222.95,53114.9,11146.375,11534.075,240180.15,75407.65,1622912.2,AUG-25-BLK7
CLOSED,WHSE A,45887,Paquibot,AUG-25-BLK7,A-18A,AAV 6111,18525,510,10.4,2.34,0.585,0.605,14.6,2.62,82.78,,43.75,810468.75,192660,43348.5,10837.125,11207.625,270465,48535.5,1533499.5,AUG-25-BLK7
CLOSED,WHSE D,45887,Suarez ,JULY-25-BLK12,D-15D,JAH 5110,2850,70,9.2,2.2,0.578,0.598,13.46,2.34,84.2,PILED IN JULY BOCK 12,40,114000,26220,6270,1647.3,1704.3,38361,6669,239970,JULY-25-BLK12
CLOSED,WHSE C,45887,Ornales,AUG-25-BLK6,C-9A,NEM 4608,24580,538,12.2,3.87,0.578,0.598,11.48,4.38,84.14,,45,1106100,299876,95124.6,14207.24,14698.84,282178.4,107660.4,2068161.2,AUG-25-BLK6
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45888,Paquibot,AUG-25-BLK7,A-18A,KCA 378,17385,442,11.74,2.74,0.575,0.595,12.49,3.84,83.67,,43.75,760593.75,204099.9,47634.9,9996.375,10344.075,217138.65,66758.4,1454602.95,AUG-25-BLK7
,WHSE C,45888,Ornales,AUG-25-BLK5,C-13A,NEM 4608,23455,527,11.4,3.8,0.546,0.566,10.61,7.04,82.35,,43.5,1020292.5,267387,89129,12806.43,13275.53,248857.55,165123.2,1931519.25,AUG-25-BLK5
,WHSE C,45888,Mercado,AUG-25-BLK4,C-12B,T138003,9965,327,9.14,3.54,0.571,0.591,13.79,2.43,83.78,,43.5,433477.5,91080.1,35276.1,5690.015,5889.315,137417.35,24214.95,834867.7,AUG-25-BLK4
CLOSED,WHSE D,45888,Namoc,AUG-25-TNK4,D-4C,POE 591,18990,560,7.47,3.8,0.552,0.572,10.88,4.38,84.74,,46,873540,141855.3,72162,10482.48,10862.28,206611.2,83176.2,1609212.6,AUG-25-TNK4
CLOSED,WHSE D,45888,Namoc,AUG-25-TNK5,D-5B,RJT 342,23710,632,11.07,3.94,0.549,0.569,9.58,9.49,80.93,,46,1090660,262469.7,93417.4,13016.79,13490.99,227141.8,225007.9,1918850.3,AUG-25-TNK5
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45890,Paquibot,AUG-25-BLK8,A-19A,AAV 6111,18050,435,11.74,2.74,0.575,0.595,13.31,2.65,84.04,,43.75,789687.5,211907,49457,10378.75,10739.75,240245.5,47832.5,1516922,AUG-25-BLK8
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE D,45891,Tanilon,JULY-25-BLK8,D-12D,MAR2499,5920,130,12,2.54,0.585,0.605,14.63,3.09,82.28,PILED IN JULY BOCK 8,40,236800,71040,15036.8,3463.2,3581.6,86609.6,18292.8,487097.6,JULY-25-BLK8
CLOSED,WHSE A,45891,Paquibot,AUG-25-BLK8,A-19A,MAN 3625,19315,512,11.47,2.8,0.581,0.601,12.66,2.84,84.5,,44.25,854688.75,221543.05,54082,11222.015,11608.315,244527.9,54854.6,1632117.5,AUG-25-BLK8
CLOSED,WHSE C,45891,Ornales,JUNE-25-BLK9,C-8A,KCA 378,17945,533,11.6,3.6,0.578,0.598,13.7,3.77,82.53,PILED IN JUNE BOCK 9,45,807525,208162,64602,10372.21,10731.11,245846.5,67652.65,1481000.85,JUNE-25-BLK9
CLOSED,WHSE C,45891,Ornales,AUG-25-BLK6,C-9A,NEM 4608,23295,545,13.34,3.94,0.543,0.563,10.66,7.49,81.85,,45,1048275,310755.3,91782.3,12649.185,13115.085,248324.7,174479.55,1906695.75,AUG-25-BLK6
CLOSED,WHSE D,45891,Suarez ,JULY-25-BLK12,D-15D,JAH 5110,2760,70,8.94,2.34,0.575,0.595,13.98,2.2,83.82,PILED IN JULY BOCK 12,40,110400,24674.4,6458.4,1587,1642.2,38584.8,6072,231343.2,JULY-25-BLK12
CLOSED,WHSE D,45891,Namoc,AUG-25-TNK6,D-5A,CBJ3567,28845,750,11.34,2.8,0.559,0.579,11.17,9.11,79.72,,46,1326870,327102.3,80766,16124.355,16701.255,322198.65,262777.95,2299523.4,AUG-25-TNK6
CLOSED,WHSE D,45891,Namoc,AUG-25-TNK5,D-5B,CAC 2732,30150,786,9.27,3.74,0.556,0.576,11.29,6.68,82.03,,46,1386900,279490.5,112761,16763.4,17366.4,340393.5,201402,2473204.5,AUG-25-TNK5
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE C,45892,Ornales,AUG-25-BLK10,C-13B,LFF 835,10870,353,11.27,3.87,0.581,0.601,12.42,6.3,81.28,,43.5,472845,122504.9,42066.9,6315.47,6532.87,135005.4,68481,883513.6,AUG-25-BLK10
,WHSE C,45892,Ornales,AUG-25-BLK10,C-13B,KCA 378,17780,504,9.74,3.6,0.571,0.591,13.36,2.88,83.76,,45,800100,173177.2,64008,10152.38,10507.98,237540.8,51206.4,1489252.8,AUG-25-BLK10
CLOSED,WHSE D,45892,Tag-at,AUG-25-BLK9,D-7B,AAV 6111,17290,436,11.54,2.74,0.578,0.598,13.39,3.74,82.87,,43.25,747792.5,199526.6,47374.6,9993.62,10339.42,231513.1,64664.6,1432822.3,AUG-25-BLK9
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE C,45895,Ornales,AUG-25-BLK10,C-13B,LFF 835,12355,358,11.4,3.94,0.581,0.601,12.47,3.7,83.83,,45,555975,140847,48678.7,7178.255,7425.355,154066.85,45713.5,1035719.65,AUG-25-BLK10
CLOSED,WHSE A,45895,Paquibot,AUG-25-BLK8,A-19A,MAN 3625,21515,488,11.8,2.6,0.575,0.595,13.78,3.51,82.71,,45.25,973553.75,253877,55939,12371.125,12801.425,296476.7,75517.65,1779505.65,AUG-25-BLK8
CLOSED,WHSE A,45895,Esito,NOV-25-SUNDRY6,A-4A,MFT 144,10246.33333,253,18.14,2.27,0.585,0.605,14.14,3.89,81.97,,40,409853.3333,185868.4867,23259.17667,5994.105,6199.031667,144883.1533,39858.23667,839891.9433,NOV-25-SUNDRY6
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,FEED,45896,Paquibot,AUG-25-FEED3,,AAV 6111,16255,444,11.47,2.74,0.568,0.588,12.37,3.68,83.95,FEEDING,44.75,727411.25,186444.85,44538.7,9232.84,9557.94,201074.35,59818.4,1364607.25,AUG-25-FEED3
,WHSE C,45896,Ornales,AUG-25-BLK12,C-14A,KCA 378,17210,450,9.8,3.6,0.578,0.598,13.7,3.17,83.13,,44.5,765845,168658,61956,9947.38,10291.58,235777,54555.7,1430667.3,AUG-25-BLK12
CLOSED,WHSE D,45896,Tan,AUG-25-BLK13,D-13D,RLL 319,20835,518,11.27,3.14,0.575,0.595,11.61,3.98,84.41,,45.25,942783.75,234810.45,65421.9,11980.125,12396.825,241894.35,82923.3,1758682.35,AUG-25-BLK13
CLOSED,WHSE D,45896,Namoc,AUG-25-TNK7,D-2D,RFM 922,24200,571,10.6,3.87,0.549,0.569,10.68,4.58,84.74,,46,1113200,256520,93654,13285.8,13769.8,258456,110836,2050708,AUG-25-TNK7
CLOSED,WHSE D,45896,Namoc,AUG-25-TNK7,D-2D,CAC 2732,29365,793,10.87,3.94,0.543,0.563,10.74,4.76,84.5,,46,1350790,319197.55,115698.1,15945.195,16532.495,315380.1,139777.4,2481342.5,AUG-25-TNK7
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45897,Paquibot,AUG-25-BLK14,A-19B,AAV 6111,17480,434,10.74,2.8,0.581,0.601,14.48,2.74,82.78,,44.75,782230,187735.2,48944,10155.88,10505.48,253110.4,47895.2,1446994.4,AUG-25-BLK14
,WHSE C,45897,Ornales,AUG-25-BLK12,C-14A,LFF 835,10940,362,9.47,3.74,0.578,0.598,14.39,3.19,82.42,,45,492300,103601.8,40915.6,6323.32,6542.12,157426.6,34898.6,901674.8,AUG-25-BLK12
CLOSED,WHSE D,45897,Tag-at,AUG-25-BLK9,D-7B,KCA 378,16550,442,11.34,2.47,0.571,0.591,13.76,3.58,82.66,,43.25,715787.5,187677,40878.5,9450.05,9781.05,227728,59249,1368023,AUG-25-BLK9
CLOSED,WHSE D,45897,Suarez ,JULY-25-BLK12,D-15D,JAH 5110,2220,60,9.6,3.94,0.568,0.588,13.58,2.5,83.92,PILED IN JULY BOCK 12,40,88800,21312,8746.8,1260.96,1305.36,30147.6,5550,186302.4,JULY-25-BLK12
,WHSE C,45897,Mercado,AUG-25-BLK12,C-14A,T138003,22125,531,11.94,2.8,0.575,0.595,12.65,3.67,83.68,,45,995625,264172.5,61950,12721.875,13164.375,279881.25,81198.75,1851420,AUG-25-BLK12
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45898,Paquibot,AUG-25-BLK14,A-19B,AAV 6111,19255,438,11.87,4.34,0.552,0.572,12.5,3.48,84.02,,44.75,861661.25,228556.85,83566.7,10628.76,11013.86,240687.5,67007.4,1617805.1,AUG-25-BLK14
,WHSE C,45898,Ornales,AUG-25-BLK15,C-14B,MAV9202,19260,645,10.87,2.87,0.571,0.591,10.58,6.76,82.66,,45.5,876330,209356.2,55276.2,10997.46,11382.66,203770.8,130197.6,1592031.6,AUG-25-BLK15
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45899,Paquibot,AUG-25-BLK16,A-18B,MAN 3625,20175,540,11.74,2.6,0.578,0.598,12.52,3.49,83.99,,45.25,912918.75,236854.5,52455,11661.15,12064.65,252591,70410.75,1694498.25,AUG-25-BLK16
CLOSED,WHSE A,45899,Paquibot,AUG-25-BLK14,A-19B,KCA 378,17160,443,11.54,2.74,0.571,0.591,11.86,3.84,84.3,,44.75,767910,198026.4,47018.4,9798.36,10141.56,203517.6,65894.4,1446588,AUG-25-BLK14
CLOSED,WHSE D,45899,Namoc,AUG-25-TNK4,D-4C,POE 591,19325,575,9.14,3.8,0.543,0.563,10.29,4.88,84.83,,46,888950,176630.5,73435,10493.475,10879.975,198854.25,94306,1639339.75,AUG-25-TNK4
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE C,45901,Ornales ,AUG-25-BLK12,C-14A,LFF 835,11030,332,10.54,3.87,0.578,0.598,14.4,2.84,82.76,Pile in August # 12,45,496350,116256.2,42686.1,6375.34,6595.94,158832,31325.2,912842.8,AUG-25-BLK12
CLOSED,WHSE C,45901,Ornales ,AUG-25-BLK6,C-9A,MAV9202,22665,536,13.74,6.14,0.543,0.563,10.67,5.98,83.35,Pile in August # 6,45,1019925,311417.1,139163.1,12307.095,12760.395,241835.55,135536.7,1889127.75,AUG-25-BLK6
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE C,45902,Ornales ,AUG-25-BLK15,C-14B,LFF 835,11860,312,11.2,4.47,0.578,0.598,12.6,3.46,83.94,Pile in August # 15,45,533700,132832,53014.2,6855.08,7092.28,149436,41035.6,995528.4,AUG-25-BLK15
CLOSED,WHSE D,45902,Llanto,AUG-25-BLK13,D-13D,RGY 775,5325,149,12.8,2.34,0.575,0.595,14.28,3.09,82.63,Pile in August # 13,43,228975,68160,12460.5,3061.875,3168.375,76041,16454.25,440004.75,AUG-25-BLK13
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,FEED,45903,Paquibot,SEPT-25-FEED1,,KCA 378,18000,455,11.94,2.54,0.571,0.591,12.04,3.45,84.51,FEEDING,44.75,805500,214920,45720,10278,10638,216720,62100,1521180,SEPT-25-FEED1
CLOSED,WHSE D,45903,Tag-at,AUG-25-BLK9,D-7B,AAV 6111,17230,462,11.34,2.6,0.575,0.595,12.84,3.22,83.94,Pile in August # 9,43.25,745197.5,195388.2,44798,9907.25,10251.85,221233.2,55480.6,1446286.2,AUG-25-BLK9
,WHSE C,45903,Ornales ,AUG-25-BLK15,C-14B,LFF 835,11615,385,10.94,4.8,0.581,0.601,14.11,3.59,82.3,Pile in August # 15,45,522675,127068.1,55752,6748.315,6980.615,163887.65,41697.85,955914.5,AUG-25-BLK15
CLOSED,WHSE D,45903,Suarez,JULY-25-BLK12,D-15D,JAH5110,2680,70,10.87,4.87,0.568,0.588,13.85,2.82,83.33,Pile in July # 12,42.5,113900,29131.6,13051.6,1522.24,1575.84,37118,7557.6,223324.4,JULY-25-BLK12
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45904,Paquibot,AUG-25-BLK16,A-18B,MAN3625,20925,560,11.6,2.87,0.575,0.595,12.53,3.89,83.58,Pile in August # 16,45.25,946856.25,242730,60054.75,12031.875,12450.375,262190.25,81398.25,1748911.5,AUG-25-BLK16
CLOSED,WHSE A,45904,Paquibot,AUG-25-BLK16,A-18B,AAV 6111,17735,434,11.8,2.54,0.568,0.588,12.35,3.47,84.18,Pile in August # 16,44.75,793641.25,209273,45046.9,10073.48,10428.18,219027.25,61540.45,1492932.3,AUG-25-BLK16
,WHSE C,45904,Mercado,AUG-25-BLK15,C-14B,T138003,11770,321,10.94,3.27,0.571,0.591,13.59,3.68,82.73,Pile in August # 15,45,529650,128763.8,38487.9,6720.67,6956.07,159954.3,43313.6,973732.1,AUG-25-BLK15
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE C,45905,Ornales ,SEPT-25-BLK1,C-15A,MAV9202,21160,671,8.2,2.8,0.581,0.601,14.04,3.02,82.94,,46,973360,173512,59248,12293.96,12717.16,297086.4,63903.2,1755010.4,SEPT-25-BLK1
,WHSE C,45905,Arbellera,SEPT-25-BLK1,C-15A,CAO 7817,5370,225,9.8,3.16,0.585,0.605,12.46,4.38,83.16,,45,241650,52626,16969.2,3141.45,3248.85,66910.2,23520.6,446569.2,SEPT-25-BLK1
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,FEED,45906,Paquibot,SEPT-25-FEED2,,KCA 378,15070,477,11.2,2.54,0.578,0.598,13.74,3.22,83.04,FEEDING,44.75,674382.5,168784,38277.8,8710.46,9011.86,207061.8,48525.4,1251412.8,SEPT-25-FEED2
CLOSED,WHSE A,45906,Paquibot,AUG-25-BLK16,A-18B,AAV 6111,19765,462,11.74,2.6,0.571,0.591,12.29,3.84,83.87,Pile in August # 16,44.75,884483.75,232041.1,51389,11285.815,11681.115,242911.85,75897.6,1657690.55,AUG-25-BLK16
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE D,45908,Tanilon,SEPT-25-BLK2,D-12D,MAR2499,6366,133,13.2,2.74,0.585,0.605,14.81,4.08,81.11,"MAR2499 net kilos of 6,430 - 1%(MC (64) - 6,366",42.5,270555,84031.2,17442.84,3724.11,3851.43,94280.46,25973.28,516346.26,SEPT-25-BLK2
CLOSED,WHSE D,45908,Suarez,JULY-25-BLK12,D-15D,JAH5110,2685,70,10.74,4.2,0.568,0.588,13.4,2.96,83.64,Pile in July # 12,42.5,114112.5,28836.9,11277,1525.08,1578.78,35979,7947.6,224573.4,JULY-25-BLK12
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE C,45909,Ornales ,SEPT-25-BLK1,C-15A,LFF 835,12155,333,10.8,3.6,0.581,0.601,13.42,2.77,83.81,,45,546975,131274,43758,7062.055,7305.155,163120.1,33669.35,1018710.55,SEPT-25-BLK1
,WHSE C,45909,Ornales ,SEPT-25-BLK1,C-15A,MAV9202,23925,494,12.94,4.47,0.565,0.585,12.39,4.81,82.8,,45,1076625,309589.5,106944.75,13517.625,13996.125,296430.75,115079.25,1980990,SEPT-25-BLK1
CLOSED,FEED,45909,Paquibot,SEPT-25-FEED3,,MAN3625,21220,535,13.07,2.54,0.578,0.598,12.96,3.98,83.06,,45.25,960205,277345.4,53898.8,12265.16,12689.56,275011.2,84455.6,1762533.2,SEPT-25-FEED3
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45910,Paquibot,SEPT-25-BLK3,A-17B,AAV 6111,19845,456,11.6,2.6,0.571,0.591,13.28,4.08,82.64,,44.75,888063.75,230202,51597,11331.495,11728.395,263541.6,80967.6,1639990.8,SEPT-25-BLK3
,WHSE C,45910,Mercado,SEPT-25-BLK1,C-15A,T138003,11550,323,10.94,4.6,0.559,0.579,12.93,3.95,83.12,,45,519750,126357,53130,6456.45,6687.45,149341.5,45622.5,960036,SEPT-25-BLK1
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,FEED,45911,Paquibot,SEPT-25-FEED4,,MAN3625,19935,515,11.8,2.6,0.571,0.591,13.39,3.22,83.39,FEEDING,45.25,902058.75,235233,51831,11382.885,11781.585,266929.65,64190.7,1662379.65,SEPT-25-FEED4
,WHSE D,45911,Tag-at,SEPT-25-BLK4,D-7D,AAV 6111,15955,461,11.2,2.14,0.578,0.598,14.04,3.45,82.51,,44.5,709997.5,178696,34143.7,9221.99,9541.09,224008.2,55044.75,1316447.05,SEPT-25-BLK4
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE C,45912,Ornales ,SEPT-25-BLK6,C-17A,MAV9202,21510,529,9.87,3.34,0.556,0.576,12.88,4.09,83.03,,46,989460,212303.7,71843.4,11959.56,12389.76,277048.8,87975.9,1785975.3,SEPT-25-BLK6
CLOSED,WHSE D,45912,Namoc,SEPT-25-TNK1,D-1D,RFM922,22050,620,9.27,3.6,0.559,0.579,12.55,3.28,84.17,,46,1014300,204403.5,79380,12325.95,12766.95,276727.5,72324,1855948.5,SEPT-25-TNK1
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45913,Paquibot,AUG-25-BLK14,A-19B,KCA 378,17125,442,11.87,2.74,0.568,0.588,11.97,3.78,84.25,Pile in August # 14,44.75,766343.75,203273.75,46922.5,9727,10069.5,204986.25,64732.5,1442781.25,AUG-25-BLK14
